-0.459695	0.703658	-0.465523	0.0307631	-0.695688	0.138507	1.86797
0.221079	-0.343284	-0.0216257	-0.0270698	-0.388657	0.0225183	1.01865
0.738697	-0.0888775	0.00511318	-0.414507	0.574649	-0.382858	1.70006
-0.195953	-0.076061	-0.225562	0.486465	-0.160472	0.0801902	1.2331
-0.0411646	-0.242207	-0.0367117	0.0812106	-0.440563	-0.369445	1.04559
0.357807	-0.531063	0.0742112	-0.237297	0.0802843	0.247917	1.29924
-0.113931	0.560641	0.154906	-0.215382	-0.0796821	0.106985	1.16097
0.176037	-0.537679	0.387792	-0.0386821	0.483267	0.292678	1.43557
-0.486285	-0.0631287	-0.47678	0.511372	-0.0540306	-0.464989	1.40274
-0.228265	-0.291339	0.313916	-0.0472768	0.293162	0.0107763	1.19373
0.0612059	0.560906	0.073149	-0.0390035	-0.687283	0.351812	1.60964
0.236904	-0.286493	0.00150827	-0.283189	0.79969	-0.0323976	1.51359
-0.0701849	0.297239	-0.353837	-0.0307613	0.232601	-0.0148109	1.03689
-0.592213	-0.434729	0.154839	0.393809	-0.211428	0.153545	1.3957
0.549606	-0.169927	0.365417	-0.207441	-0.322319	0.120825	1.25949
0.277283	-0.464143	0.0683889	-0.149557	0.667499	-0.448422	1.629
-0.179198	0.146142	0.208756	0.166459	-0.238504	0.04493	1.12534
-0.607936	-0.366604	-0.105786	0.61356	0.327745	-0.575482	1.77258
-0.584533	-0.354059	0.796101	0.575144	-0.313411	0.2463	1.59029
-0.16396	0.969294	-0.0209145	0.484418	-0.366993	-0.568313	1.86018
-0.148506	0.315052	0.308487	0.280525	0.312874	0.490472	1.08225
-0.0119086	0.419386	-0.0465205	-0.111433	0.225969	0.108956	1.01809
0.100615	0.243941	-0.159229	-0.213283	-0.255312	-0.134179	1.14883
0.154964	0.132993	0.0889579	-0.155898	0.308636	-0.154724	1.07357
-0.329365	0.765857	0.827083	0.0173744	-0.735086	-0.123991	2.02623
0.221781	-0.561432	0.0892809	-0.263367	-0.026063	-0.239756	1.25362
-0.0962034	0.664027	0.305978	0.237843	0.0546759	-0.0618969	1.21623
-0.05263	0.554828	-0.492136	-0.00720744	-0.540546	-0.598739	1.47737
0.143073	-0.375488	-0.138354	0.0935048	-0.234795	0.101822	1.02199
0.530738	0.109223	0.0185816	-0.211302	-0.126588	-0.237817	1.27538
-0.427883	-0.206209	-0.462141	0.640694	-0.483318	0.252202	1.63673
-0.258977	-0.0344415	-0.250304	-0.0417	0.587412	0.179614	1.24881
0.324889	-0.211981	-0.286551	-0.518512	-0.399574	-0.118689	1.31444
-0.421243	-0.169703	0.161136	0.152686	-0.447159	0.124542	1.17469
0.191412	-0.298715	-0.240503	0.0460307	0.764975	-0.587297	1.43507
0.0256783	0.590375	-0.531696	0.279922	0.134723	-0.363759	1.10042
-0.191759	0.840559	-0.273665	-0.00648878	-0.242774	-0.0814055	1.41133
0.434116	0.235537	-0.00138926	0.0166283	-0.758437	0.780126	1.58065
-0.336428	0.133289	0.0372997	0.240647	-0.77834	-0.213539	1.4378
0.108179	0.193771	0.00571556	-0.40721	0.332983	0.196448	1.11845
0.432833	0.473015	-0.550383	-0.381882	-0.610262	0.832336	2.16092
-0.0436076	0.407696	-0.470924	0.101692	-0.319625	-0.210667	1.25036
0.435084	0.0925463	0.145016	-0.4826	-0.29159	-0.42233	1.50044
-0.391967	0.0885525	-0.119087	0.25564	0.499223	-0.552092	1.29168
-0.259677	0.664013	-0.29453	0.110186	-0.508947	0.416741	1.72723
0.0696357	0.315237	-0.0162373	-0.0307408	0.499251	0.347791	1.05401
-0.333654	0.605332	-0.694327	0.506219	-0.0486374	0.16401	1.64478
0.170167	0.412194	-0.111569	-0.137547	-0.346674	0.374311	1.36985
-0.535231	-0.0972613	0.516809	0.524688	0.104511	0.387509	1.46549
0.737331	0.26256	-0.0720062	-0.363906	-0.430512	-0.322957	1.64792
0.286411	0.399254	-0.370257	-0.57869	-0.434054	0.61418	1.81801
-0.648159	-0.0685675	-0.455804	0.709078	0.0927707	-0.793196	1.70185
-0.380966	-0.366516	0.297036	0.245393	-0.0986106	0.215109	1.18737
0.398351	0.396577	0.538809	-0.30557	-0.5347	-0.539586	1.86996
-0.113633	-0.28292	0.0697297	0.0621731	-0.332807	-0.0952533	1.01604
0.127308	0.587561	0.376379	-0.129034	-0.674134	0.239427	1.62737
0.104257	-0.423145	-0.0343481	-0.302948	0.341369	0.233247	1.33842
0.20799	0.320833	0.186805	0.196851	0.106901	0.153369	1.00567
-0.090129	-0.253484	0.0825898	0.0400773	-0.313575	-0.0580184	1.00603
-0.3164	-0.130661	-0.136701	0.459782	0.171646	-0.0306784	1.29258
-0.291954	0.015027	-0.105995	0.462763	-0.0303991	-0.412656	1.26248
0.345984	0.339221	0.169296	-0.2906	0.284987	0.182023	1.17402
0.0984561	0.546838	-0.274109	0.0394398	-0.527157	-0.20791	1.46012
-0.324664	-0.266433	-0.0639175	0.336743	0.788509	-0.844426	1.6461
-0.134375	0.551401	0.373334	-0.203548	0.0180677	-0.0719294	1.17011
0.341627	-0.247151	-0.169154	-0.401574	0.280258	-0.438181	1.36097
-0.499849	0.0742274	-0.420531	0.467564	0.53159	-0.779185	1.45938
-0.440129	-0.722768	-0.980302	0.482447	0.119672	0.190216	1.86206
-0.429937	0.345396	-0.10897	0.402541	-0.371846	0.287297	1.528
-0.332645	-0.689309	0.769581	0.423302	0.150246	0.283139	1.5055
-0.538151	0.404093	0.204558	0.52374	0.195029	-0.249278	1.53106
-0.543314	0.178511	-0.185376	0.425748	-0.0603454	0.312405	1.48774
-0.283723	0.569038	0.643215	0.076934	-0.648	-0.309456	1.86194
0.090338	-0.639316	0.540087	0.0979115	0.838439	-0.375814	1.99743
-0.179478	0.748614	-0.0685892	0.230911	-0.0530988	-0.145912	1.29089
0.276055	0.306149	0.24911	-0.0249642	0.309678	-0.236937	1.13817
-0.010283	0.213582	0.0792439	-0.0403324	0.435007	0.266855	1.01452
-0.485046	-0.0501539	-0.236573	0.29148	0.484182	-0.552889	1.38605
-0.14428	0.339657	0.0027258	0.141466	-0.427063	0.43908	1.34112
0.651578	0.410159	0.696863	-0.740887	-0.345655	0.796461	1.86642
0.31943	0.31652	0.0309319	-0.227733	0.258579	-0.00959723	1.1279
-0.407542	-0.129095	0.15885	0.356576	0.149924	0.00745395	1.2864
-0.352664	0.218787	-0.448781	0.221603	-0.792718	-0.101143	1.55363
0.28879	0.827494	0.334845	0.0304531	-0.21122	0.0690988	1.38561
0.535989	-0.654214	-0.780906	-0.384335	0.0431008	0.179831	1.69352
-0.273786	0.494561	0.0739693	-0.0847992	-0.394774	-0.228285	1.37269
0.106866	-0.482367	-0.348965	0.268372	-0.219645	-0.351485	1.0298
-0.361679	0.0646106	0.275046	0.4632	-0.575421	-0.202157	1.49456
-0.576522	0.441331	0.0349501	0.355694	0.182911	-0.061494	1.36362
-0.191894	0.348279	-0.333677	0.413978	0.22828	0.218128	1.2877
-0.0931258	0.368252	-0.422089	0.26335	-0.376131	0.122977	1.39498
-0.255747	0.106554	0.15691	0.347633	0.371413	0.551319	1.21053
0.420514	0.263806	0.202749	-0.598633	0.322872	-0.714028	1.64769
-0.00678902	-0.275779	-0.0793235	0.297923	0.133026	-0.11217	1.11008
0.329404	-0.47616	0.0149825	-0.35539	-0.0622709	-0.286937	1.30241
-0.362883	-0.0215025	0.382869	0.336904	0.0260981	0.235078	1.21639
-0.541918	-0.00404448	0.155396	0.173687	0.66194	0.68666	1.44754
0.0091267	0.52572	-0.166186	0.198335	-0.392918	-0.152002	1.35952
0.434922	-0.284091	0.556024	-0.189663	0.763936	0.873854	1.55751
0.22881	0.495172	0.0704884	-0.119483	-0.353498	-0.0809199	1.35034
0.0392036	0.641369	-0.651624	-0.0625515	-0.755162	-0.163535	1.77665
-0.321921	-0.402739	-0.531996	0.305186	0.376754	-0.235201	1.42678
0.622666	0.26743	0.451353	-0.388501	-0.315828	0.146617	1.54043
0.295847	0.0422575	-0.0540999	-0.131065	0.440548	0.374471	1.20826
-0.00422956	-0.424497	-0.431607	0.0103448	-0.306191	-0.182227	1.0094
-0.145044	-0.621413	-0.575678	0.349019	0.413771	0.00872507	1.6008
0.619714	0.551483	0.970948	-0.133018	-0.599127	0.38871	1.72065
-0.0106531	-0.306214	0.133286	0.203344	0.271241	-0.217224	1.21352
-0.108764	-0.420101	-0.0131558	0.421161	-0.144629	0.17062	1.16698
-0.371038	0.205124	-0.38476	0.359098	-0.172602	0.29146	1.44979
0.68169	0.467177	-0.0520028	-0.714917	0.18727	-0.548188	1.80023
-0.210824	0.279645	-0.135511	0.0865418	0.46439	-0.234285	1.04598
-0.137313	-0.311669	-0.212896	0.519724	-0.189775	-0.523124	1.2006
0.455213	-0.177668	0.160002	-0.257249	0.208012	-0.106737	1.29915
0.175338	-0.289002	0.368274	-0.334646	-0.399313	0.467787	1.10931
-0.202401	-0.418456	0.380343	0.0206571	-0.271566	-0.303087	1.22136
0.191204	-0.748772	0.155033	-0.391997	0.149914	-0.0440909	1.4425
0.066452	0.647021	0.50123	-0.0781923	-0.622464	0.0379616	1.67154
0.0651305	0.483585	0.0335665	0.108394	-0.489305	0.0298633	1.38583
-0.0671788	0.252614	0.197536	-0.200878	-0.41698	0.528234	1.2153
0.392903	-0.240387	-0.496067	-0.256181	0.246337	-0.176548	1.30025
-0.278103	0.380517	-0.487144	0.464919	0.206091	0.403806	1.53231
0.233203	-0.147952	0.198544	-0.330485	-0.482022	0.209202	1.16795
